nct_id,entity_source_text,concept_id,concept_name,domain,start_index,end_index,temporal_source_text,days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT03808922,transplantation,4300185,Transplantation,Procedure,2963,2978,,0,,-99999,99999,1
NCT03808922,transplantation,4300185,Transplantation,Procedure,2963,2978,,0,,-99999,99999,1
NCT03808922,SARS CoV 2,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,2275,2285,for >1 year,365,,-99999,99999,0
NCT03808922,SARS-2-CoV,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,3967,3977,for >1 year,365,,-99999,99999,1
NCT03808922,SARS-CoV-2 infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,4359,4379,concurrent,0,,-99999,99999,1
NCT03808922,infection,432250,Disorder due to infection,Condition,2991,3000,,0,,-99999,99999,0
NCT03808922,immunodeficiency,433740,Immunodeficiency disorder,Condition,993,1009,for >1 year,365,,-99999,99999,0
NCT03808922,Immunocompromised,4153516,Patient immunocompromised,Condition,538,555,,0,,-99999,99999,0
NCT03852537,SaO2/FiO2,40484930,Inspired oxygen tension,Measurement,149,158,,0,< 315,-99999,315,0
NCT03852537,PaO2/FiO2,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,168,177,,0,<1000/mm,-99999,1000,0
NCT03852537,Acute respiratory failure,319049,Acute respiratory failure,Condition,122,147,,0,,-99999,99999,0
NCT03852537,community acquired pneumonia,4293463,Community acquired pneumonia,Condition,92,120,in the previous 90 days,90,,-99999,99999,0
NCT03852537,CD4 count,4209260,Absolute CD4 count procedure,Measurement,1088,1097,in the previous 90 days,90,<100,-99999,100,1
NCT03852537,SaO2/FiO2,40484930,Inspired oxygen tension,Measurement,811,820,,0,< 315,-99999,315,1
NCT03852537,neutropenia,320073,Neutropenia,Condition,1006,1017,,0,<500/mm,-99999,500,1
NCT03852537,PaO2/FiO2,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,830,839,,0,< 300,-99999,300,1
NCT03852537,Leukopenia,435224,Leukopenia,Condition,983,993,,0,<1000/mm,-99999,1000,1
NCT03852537,Acute respiratory failure,319049,Acute respiratory failure,Condition,784,809,,0,,-99999,99999,1
NCT03852537,Adrenal insufficiency,35506459,Adrenal insufficiency,Condition,948,969,in the previous 90 days,90,,-99999,99999,1
NCT03852537,Adrenal insufficiency,35506459,Adrenal insufficiency,Condition,285,306,in the previous 90 days,90,,-99999,99999,1
NCT03852537,Comfort care,4046554,Comfort measures,Condition,970,982,in the previous 90 days,90,,-99999,99999,1
NCT03852537,Comfort care,4046554,Comfort measures,Condition,307,319,in the previous 90 days,90,,-99999,99999,1
NCT03852537,HIV positive,439727,Human immunodeficiency virus infection,Condition,1068,1080,,0,,-99999,99999,1
NCT03852537,HIV positive,439727,Human immunodeficiency virus infection,Condition,405,417,,0,,-99999,99999,1
NCT03852537,Interstitial lung disease,4119786,Interstitial lung disease,Condition,1234,1259,in the previous 90 days,90,,-99999,99999,1
NCT03852537,Interstitial lung disease,4119786,Interstitial lung disease,Condition,571,596,in the previous 90 days,90,,-99999,99999,1
NCT03852537,Leukopenia,435224,Leukopenia,Condition,320,330,in the previous 90 days,90,,-99999,99999,1
NCT03852537,neutropenia,320073,Neutropenia,Condition,343,354,in the previous 90 days,90,,-99999,99999,1
NCT03852537,steroids,21605200,Corticosteroids,Drug,900,908,,0,,-99999,99999,1
NCT03852537,steroids,21605200,Corticosteroids,Drug,237,245,,0,,-99999,99999,1
NCT03852537,immunosuppressive medications,21603891,IMMUNOSUPPRESSANTS,Drug,918,947,,0,,-99999,99999,1
NCT03852537,immunosuppressive medications,21603891,IMMUNOSUPPRESSANTS,Drug,255,284,,0,,-99999,99999,1
NCT03852537,CD4 count,4209260,Absolute CD4 count procedure,Measurement,425,434,in the previous 90 days,90,,-99999,99999,1
NCT03852537,solid organ transplantation,4208341,Solid organ transplant,Procedure,1144,1171,Recent history of,0,,-99999,99999,1
NCT03852537,solid organ transplantation,4208341,Solid organ transplant,Procedure,481,508,admitted,0,,-99999,99999,1
NCT03852537,bone marrow transplantation,4028623,Transplantation of bone marrow,Procedure,1129,1171,Recent history of,0,,-99999,99999,1
NCT03852537,bone marrow transplantation,4028623,Transplantation of bone marrow,Procedure,466,508,admitted,0,,-99999,99999,1
NCT03852537,COVID-19 pneumonia,37310285,Pneumonia caused by 2019 novel coronavirus,Condition,721,739,in the previous 90 days,90,,-99999,99999,1
NCT04193878,WBC,4298431,White blood cell count,Measurement,284,287,,0,< 4000,-99999,4000,0
NCT04193878,SpO2,4310328,Blood oxygen saturation,Measurement,581,585,at enrollment,0,< 90%,-99999,90,0
NCT04193878,temperature,3020891,Body temperature,Measurement,252,263,,0,< 35oC,-99999,35,0
NCT04193878,K+,37394212,Potassium level,Measurement,1932,1934,,0,< 3.0,-99999,3,1
NCT04193878,procalcitonin,44791466,Procalcitonin measurement,Measurement,310,323,,0,> 0.5 mcg/L,0.5,99999,0
NCT04193878,fever,437663,Fever,Condition,392,397,,0,> 100.4,100.4,99999,0
NCT04193878,cough,254761,Cough,Condition,418,423,,0,,-99999,99999,0
NCT04193878,cough,254761,Cough,Condition,105,110,,0,,-99999,99999,0
NCT04193878,shortness of breath,312437,Dyspnea,Condition,427,446,,0,,-99999,99999,0
NCT04193878,Hypoxemia,437390,Hypoxemia,Condition,515,524,,0,,-99999,99999,0
NCT04193878,sputum production,3190520,Increased sputum production,Condition,112,129,,0,,-99999,99999,0
NCT04193878,radiographic evidence of pneumonia by chest radiograph or CT scan,4249557,Radiologic infiltrate of lung,Condition,147,212,,0,,-99999,99999,0
NCT04193878,NIV,4177224,Noninvasive ventilation,Procedure,645,648,at enrollment,0,,-99999,99999,0
NCT04193878,supplemental oxygen,4239130,Oxygen therapy,Procedure,556,575,,0,,-99999,99999,0
NCT04193878,systemic steroid therapy,21602722,Corticosteroids for Systemic Use,Drug,1049,1073,,0,equivalent to a dose >10 mg prednisone,10,99999,1
NCT04193878,heart rate,45876226,Heart rate,Measurement,1739,1749,within last 4 hours,0,> 130 bpm,130,99999,1
NCT04193878,Contraindication or known allergy to beta-agonists,9999,Allergy to beta-agonists,Condition,1647,1724,,0,,-99999,99999,1
NCT04193878,Contraindication or known allergy to inhaled corticosteroids,4165029,Allergy to corticosteroid and corticosteroid derivative,Condition,1647,1707,,0,,-99999,99999,1
NCT04193878,lung disease,257907,Disorder of lung,Condition,1390,1419,,0,,-99999,99999,1
NCT04193878,neuromuscular disease,44812002,Neuromuscular disorder,Condition,1398,1419,,0,,-99999,99999,1
NCT04193878,supraventricular tachycardia,4275423,Supraventricular tachycardia,Condition,1792,1820,within last 4 hours,0,,-99999,99999,1
NCT04193878,ventricular tachycardia,4103295,Ventricular tachycardia,Condition,1761,1784,within last 4 hours,0,,-99999,99999,1
NCT04193878,dyspnea,312437,Dyspnea,Condition,134,141,,0,,-99999,99999,0
NCT04193878,mechanical ventilation,4230167,Artificial respiration,Procedure,1448,1470,,0,,-99999,99999,1
NCT04193878,daytime oxygen,4140455,Home oxygen therapy,Procedure,1430,1444,,0,,-99999,99999,1
NCT04193878,intubation,4202832,Intubation,Procedure,802,812,prior to enrollment,0,,-99999,99999,1
NCT04193878,Intubation,4202832,Intubation,Procedure,777,787,prior to enrollment,0,,-99999,99999,1
NCT04193878,Pregnancy,4299535,Patient currently pregnant,Condition,2018,2027,,0,,-99999,99999,1
NCT04193878,Pneumonia,255848,Pneumonia,Condition,28,37,,0,,-99999,99999,0
NCT04278404,Ventricular Assist Device,4235043,Ventricular assist device,Device,1066,1091,within 60 days prior to enrollment,60,,-99999,99999,1
NCT04278404,stem cell transplant,4120445,Hemopoietic stem cell transplant,Procedure,904,924,within 60 days prior to enrollment,60,,-99999,99999,1
NCT04278404,therapeutic hypothermia,4203429,Induction of hypothermia,Procedure,957,980,within 60 days prior to enrollment,60,,-99999,99999,1
NCT04278404,intermittent dialysis,4051326,Intermittent hemodialysis,Procedure,742,763,within 60 days prior to enrollment,60,,-99999,99999,1
NCT04278404,plasmapheresis,4049372,Plasmapheresis,Procedure,1015,1029,within 60 days prior to enrollment,60,,-99999,99999,1
NCT04278404,kidney transplant,4322471,Transplant of kidney,Procedure,800,817,within 60 days prior to enrollment,60,,-99999,99999,1
NCT04278404,liver transplant,4076862,Transplantation of liver,Procedure,853,869,within 60 days prior to enrollment,60,,-99999,99999,1
NCT04278404,SARS-CoV-2,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,269,279,within 60 days prior to enrollment,60,,-99999,99999,0
NCT04278404,pregnancy,4299535,Patient currently pregnant,Condition,504,513,within 60 days prior to enrollment,60,,-99999,99999,1
NCT04280705,SpO2,4310328,Blood oxygen saturation,Measurement,1102,1106,,0,< / = 94%,-99999,94,0
NCT04280705,Illness,4192174,Illness,Condition,969,976,any duration,0,,-99999,99999,0
NCT04280705,Radiographic infiltrates,4027562,Radiologic infiltrate,Condition,1032,1056,,0,,-99999,99999,0
NCT04280705,mechanical ventilation,4230167,Artificial respiration,Procedure,1179,1201,,0,,-99999,99999,0
NCT04280705,supplemental oxygen,4239130,Oxygen therapy,Procedure,1144,1163,,0,,-99999,99999,0
NCT04280705,Alanine Transaminase (ALT),4146380,Alanine aminotransferase measurement,Measurement,1541,1567,,0,> 5 times the upper limit of normal,-99999,5,1
NCT04280705,Aspartate Transaminase (AST),4263457,Aspartate aminotransferase measurement,Measurement,1571,1599,,0,> 5 times the upper limit of normal,-99999,5,1
NCT04280705,Estimated glomerular filtration rate (eGFR),44806420,Estimation of glomerular filtration rate,Measurement,1638,1681,,0,< 30 ml/min,-99999,30,1
NCT04280705,Allergy to any study medication,9999,Allergy to study medication,Condition,1904,1935,any duration,0,,-99999,99999,1
NCT04280705,hemodialysis,4120120,Hemodialysis,Procedure,1724,1736,,0,,-99999,99999,1
NCT04280705,hemofiltration,4050864,Hemofiltration,Procedure,1740,1754,,0,,-99999,99999,1
NCT04280705,SARS-CoV-2 infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,433,453,>/= 72 hours prior to randomization,3,,-99999,99999,0
NCT04280705,pregnant,4299535,Patient currently pregnant,Condition,338,346,any duration,0,,-99999,99999,1
NCT04280705,Pregnancy,4299535,Patient currently pregnant,Condition,1758,1767,,0,,-99999,99999,1
NCT04283461,Body Mass Index (BMI),44783982,Measurement of body mass index,Measurement,437,458,,0,"18.0-35.0 kg/m^2, inclusive",2,18,0
NCT04283461,BMI,44783982,Measurement of body mass index,Measurement,522,525,,0,"18.0-30.0 kg/m^2, inclusive",2,18,0
NCT04283461,Systolic blood pressure (BP),4152194,Systolic blood pressure,Measurement,4387,4415,during the study,0,"85 to 150 mm Hg, inclusive",85,150,0
NCT04283461,Pulse,4301868,Pulse rate,Measurement,4343,4348,during the study,0,no greater than 100 beats per minute,-99999,100,0
NCT04283461,Weight,3025315,Body weight,Measurement,5235,5241,during the study,0,>/= 110 pounds,110,99999,0
NCT04283461,Oral temperature,3006322,Oral temperature,Measurement,4264,4280,during the study,0,37.8 degrees Celsius,37.8,99999,0
NCT04283461,basal cell carcinoma of the skin,4112752,Basal cell carcinoma of skin,Condition,8029,8079,,0,,-99999,99999,0
NCT04283461,In good health,4047705,General health good,Condition,2565,2579,during the study,0,,-99999,99999,0
NCT04283461,squamous cell carcinoma of the skin,4111921,Squamous cell carcinoma of skin,Condition,8044,8079,,0,,-99999,99999,0
NCT04283461,white blood cell (WBC),4298431,White blood cell count,Measurement,4490,4512,,0,,-99999,99999,0
NCT04283461,cannabis,43533064,Cannabis sativa seed extract,Drug,10864,10872,during the study,0,,-99999,99999,0
NCT04283461,alanine transaminase (ALT),4146380,Alanine aminotransferase measurement,Measurement,4550,4576,,0,,-99999,99999,0
NCT04283461,alkaline phosphatase (ALP),4230636,Alkaline phosphatase measurement,Measurement,4625,4651,,0,,-99999,99999,0
NCT04283461,aspartate transaminase (AST),4263457,Aspartate aminotransferase measurement,Measurement,4578,4606,,0,,-99999,99999,0
NCT04283461,total bilirubin (T. Bili),4230543,"Bilirubin, total measurement",Measurement,4653,4678,,0,,-99999,99999,0
NCT04283461,creatinine (Cr),4324383,Creatinine measurement,Measurement,4608,4623,,0,,-99999,99999,0
NCT04283461,hemoglobin (Hgb),40480067,Measurement of total hemoglobin concentration,Measurement,4514,4530,,0,,-99999,99999,0
NCT04283461,platelets (PLTs),4267147,Platelet count,Measurement,4532,4548,,0,,-99999,99999,0
NCT04283461,partial thromboplastin time (PTT),45888350,"Thromboplastin time, partial (PTT)",Measurement,4715,4748,,0,,-99999,99999,0
NCT04283461,ipratropium,1112921,Ipratropium,Drug,7211,7222,,0,,-99999,99999,1
NCT04283461,systemic corticosteroids,21602722,Corticosteroids for Systemic Use,Drug,10075,10099,,0,exceeding 10 mg/day of prednisone equivalent,10,99999,1
NCT04283461,disorder of coagulation,432585,Blood coagulation disorder,Condition,10716,10739,,0,,-99999,99999,1
NCT04283461,alcohol abuse,433753,Alcohol abuse,Condition,10812,10825,history of,0,,-99999,99999,1
NCT04283461,hypersensitivity to any previous licensed or unlicensed vaccines,36687110,Allergic reaction caused by vaccine,Condition,9742,9917,history of,0,,-99999,99999,1
NCT04283461,allergic reaction to any previous licensed or unlicensed vaccines,36687110,Allergic reaction caused by vaccine,Condition,9769,9917,history of,0,,-99999,99999,1
NCT04283461,angioedema,432791,Angioedema,Condition,9830,9840,,0,,-99999,99999,1
NCT04283461,Alzheimer's disease,378419,Alzheimer's disease,Condition,7921,7940,in the last 3 years,1095,,-99999,99999,1
NCT04283461,amyotrophic lateral sclerosis,373182,Amyotrophic lateral sclerosis,Condition,7860,7889,in the last 3 years,1095,,-99999,99999,1
NCT04283461,anaphylaxis,441202,Anaphylaxis,Condition,9794,9805,history of,0,,-99999,99999,1
NCT04283461,asthma,317009,Asthma,Condition,6916,6922,,0,,-99999,99999,1
NCT04283461,autoimmune disease,434621,Autoimmune disease,Condition,8103,8121,,0,,-99999,99999,1
NCT04283461,cardiac arrhythmia,44784217,Cardiac arrhythmia,Condition,7512,7530,within past 6 months,180,,-99999,99999,1
NCT04283461,cardiomyopathy,321319,Cardiomyopathy,Condition,7303,7317,within past 6 months,180,,-99999,99999,1
NCT04283461,stroke,381316,Cerebrovascular accident,Condition,7782,7788,in the last 3 years,1095,,-99999,99999,1
NCT04283461,stroke,381316,Cerebrovascular accident,Condition,7637,7643,in the last 3 years,1095,,-99999,99999,1
NCT04283461,chronic liver disease,4212540,Chronic liver disease,Condition,10749,10770,,0,,-99999,99999,1
NCT04283461,chronic obstructive pulmonary disease [COPD],255573,Chronic obstructive lung disease,Condition,6870,6914,,0,,-99999,99999,1
NCT04283461,medical condition(s),46234708,Condition,Condition,6726,6761,,0,,-99999,99999,1
NCT04283461,congestive heart failure,319835,Congestive heart failure,Condition,7277,7301,within past 6 months,180,,-99999,99999,1
NCT04283461,Creutzfeldt-Jakob disease,372241,Creutzfeldt-Jakob disease,Condition,7891,7916,in the last 3 years,1095,,-99999,99999,1
NCT04283461,cardiovascular disease,134057,Disorder of cardiovascular system,Condition,7247,7269,within past 6 months,180,,-99999,99999,1
NCT04283461,blood dyscrasias,443723,Disorder of cellular component of blood,Condition,10684,10700,,0,,-99999,99999,1
NCT04283461,Neurological conditions,376337,Disorder of nervous system,Condition,7532,7577,in the last 3 years,1095,,-99999,99999,1
NCT04283461,Respiratory disease,320136,Disorder of respiratory system,Condition,6843,6862,,0,,-99999,99999,1
NCT04283461,encephalomyelitis,373189,Encephalomyelitis,Condition,7742,7759,in the last 3 years,1095,,-99999,99999,1
NCT04283461,encephalopathy,45527336,Encephalopathy,Condition,7675,7689,in the last 3 years,1095,,-99999,99999,1
NCT04283461,epilepsy,380378,Epilepsy,Condition,7627,7635,in the last 3 years,1095,,-99999,99999,1
NCT04283461,Guillain-Barr syndrome,35207452,Guillain-Barre syndrome,Condition,7718,7740,in the last 3 years,1095,,-99999,99999,1
NCT04283461,hypothyroidism,140673,Hypothyroidism,Condition,8133,8147,,0,,-99999,99999,1
NCT04283461,ischemic heart disease,4185932,Ischemic heart disease,Condition,7319,7341,within past 6 months,180,,-99999,99999,1
NCT04283461,migraines,318736,Migraine,Condition,7596,7605,in the last 3 years,1095,,-99999,99999,1
NCT04283461,multiple sclerosis,374919,Multiple sclerosis,Condition,7819,7837,in the last 3 years,1095,,-99999,99999,1
NCT04283461,myocardial infarction (MI),4329847,Myocardial infarction,Condition,7396,7422,within past 6 months,180,,-99999,99999,1
NCT04283461,myocarditis,314383,Myocarditis,Condition,7355,7366,within past 6 months,180,,-99999,99999,1
NCT04283461,malignancy,4030314,Neoplasm,Condition,7951,7961,in the last five years,1825,,-99999,99999,1
NCT04283461,diagnosis of malignancy,4312326,"Neoplasm, malignant",Condition,7972,7995,in the last five years,1825,,-99999,99999,1
NCT04283461,neurodevelopmental conditions,45771096,Neurodevelopmental disorder,Condition,7548,7577,in the last 3 years,1095,,-99999,99999,1
